concept,value,display_value,formatted_value,context_ref,unit_ref,decimals,scaling_factor,level,parent_concept,order,period_type,period_start,period_end,dimensions,sign,scale,format,is_nil,fact_id
ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,684,684000000,"684,000,000",c-3,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,43,instant,,,,,,,,f-720
ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,6239,6239000000,"6,239,000,000",c-1,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,44,instant,,,,,,,,f-721
ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,3835,3835000000,"3,835,000,000",c-2,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,44,instant,,,,,,,,f-722
ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,1486,1486000000,"1,486,000,000",c-3,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,44,instant,,,,,,,,f-723
ifrs-full_CashAndCashEquivalents,39204,39204000000,"39,204,000,000",c-32,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,45,instant,,2024-12-31,,,,,,f-534
ifrs-full_CashAndCashEquivalents,33030,33030000000,"33,030,000,000",c-15,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,45,instant,,2023-12-31,,,,,,f-535
ifrs-full_CashAndCashEquivalents,33030,33030000000,"33,030,000,000",c-15,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,45,instant,,2023-12-31,,,,,,f-724
ifrs-full_CashAndCashEquivalents,29195,29195000000,"29,195,000,000",c-41,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,45,instant,,2022-12-31,,,,,,f-725
ifrs-full_CashAndCashEquivalents,30681,30681000000,"30,681,000,000",c-58,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,45,instant,,2021-12-31,,,,,,f-726
ifrs-full_CashAndCashEquivalents,33030,33030000000,"33,030,000,000",c-15,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,45,instant,,2023-12-31,,,,,,f-728
ifrs-full_CashAndCashEquivalents,29195,29195000000,"29,195,000,000",c-41,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,45,instant,,2022-12-31,,,,,,f-729
ifrs-full_CashAndCashEquivalentsIfDifferentFromStatementOfFinancialPosition,39269,39269000000,"39,269,000,000",c-32,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,46,instant,,2024-12-31,,,,,,f-727
ifrs-full_AdjustmentsForUndistributedProfitsOfAssociates,1993,1993000000,"1,993,000,000",c-1,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,5,instant,,,,,,,,f-604
ifrs-full_AdjustmentsForUndistributedProfitsOfAssociates,898,898000000,"898,000,000",c-2,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,5,instant,,,,,,,,f-605
ifrs-full_AdjustmentsForUndistributedProfitsOfAssociates,2530,2530000000,"2,530,000,000",c-3,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,5,instant,,,,,,,,f-606
ifrs-full_AdjustmentsForDividendIncome,2023,2023000000,"2,023,000,000",c-1,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,6,instant,,,,,,,,f-607
ifrs-full_AdjustmentsForDividendIncome,2092,2092000000,"2,092,000,000",c-2,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,6,instant,,,,,,,,f-608
ifrs-full_AdjustmentsForDividendIncome,1700,1700000000,"1,700,000,000",c-3,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,6,instant,,,,,,,,f-609
bpplc_AdjustmentsForRemeasurementsOfJointVenturesOnStepAcquisition,917,917000000,"917,000,000",c-1,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,7,instant,,,,,,,,f-610
bpplc_AdjustmentsForRemeasurementsOfJointVenturesOnStepAcquisition,—,—,—,c-2,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,7,instant,,,,,,,,f-611
bpplc_AdjustmentsForRemeasurementsOfJointVenturesOnStepAcquisition,—,—,—,c-3,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,7,instant,,,,,,,,f-612
ifrs-full_AdjustmentsForInterestIncome,1512,1512000000,"1,512,000,000",c-1,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,8,instant,,,,,,,,f-613
ifrs-full_AdjustmentsForInterestIncome,1265,1265000000,"1,265,000,000",c-2,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,8,instant,,,,,,,,f-614
ifrs-full_AdjustmentsForInterestIncome,444,444000000,"444,000,000",c-3,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,8,instant,,,,,,,,f-615
ifrs-full_InterestReceivedClassifiedAsOperatingActivities,1450,1450000000,"1,450,000,000",c-1,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,9,instant,,,,,,,,f-616
ifrs-full_InterestReceivedClassifiedAsOperatingActivities,1119,1119000000,"1,119,000,000",c-2,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,9,instant,,,,,,,,f-617
ifrs-full_InterestReceivedClassifiedAsOperatingActivities,414,414000000,"414,000,000",c-3,u-1,-6,1000000,1,ifrs-full_StatementOfCashFlowsAbstract,9,instant,,,,,,,,f-618
